"","REGION","DEPTH_BIN","OBS_YEAR","TOT_AREA_HA","tot.N","Response","Fish.grp","TAXONNAME","Size.bin","Size","Fxn.grp","pool.mean","pool.var","pool.se"
"7903","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","10 cmTL","(10,20]",NA,0,0,0
"7904","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","10 cmTL","(20,30]",NA,0,0,0
"7905","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","10 cmTL","(30,40]",NA,0,0,0
"7906","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","10 cmTL","[0,10]",NA,0,0,0
"7907","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(10,15]",NA,0,0,0
"7908","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(15,20]",NA,0,0,0
"7909","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(20,25]",NA,0,0,0
"7910","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(25,30]",NA,0,0,0
"7911","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(30,35]",NA,0,0,0
"7912","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(35,40]",NA,0,0,0
"7913","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(5,10]",NA,0,0,0
"7914","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","[0,5]",NA,0,0,0
"7915","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(10,20]",NA,0,0,0
"7916","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(100,110]",NA,0,0,0
"7917","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(110,120]",NA,0,0,0
"7918","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(120,130]",NA,0,0,0
"7919","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(130,140]",NA,0,0,0
"7920","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(140,150]",NA,0,0,0
"7921","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(160,170]",NA,0,0,0
"7922","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(20,30]",NA,0,0,0
"7923","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(30,40]",NA,1.90217701757563e-05,3.55137138906656e-10,1.88450826187272e-05
"7924","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(40,50]",NA,1.90217701757563e-05,3.55137138906656e-10,1.88450826187272e-05
"7925","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(50,60]",NA,6.21773639700482e-05,1.29644299023679e-09,3.60061521165035e-05
"7926","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(60,70]",NA,0,0,0
"7927","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(70,80]",NA,0,0,0
"7928","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(80,90]",NA,0,0,0
"7929","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(90,100]",NA,0,0,0
"7930","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(100,105]",NA,0,0,0
"7931","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(105,110]",NA,0,0,0
"7932","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(110,115]",NA,0,0,0
"7933","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(115,120]",NA,0,0,0
"7934","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(120,125]",NA,0,0,0
"7935","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(125,130]",NA,0,0,0
"7936","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(135,140]",NA,0,0,0
"7937","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(145,150]",NA,0,0,0
"7938","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(15,20]",NA,0,0,0
"7939","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(165,170]",NA,0,0,0
"7940","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(25,30]",NA,0,0,0
"7941","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(30,35]",NA,1.90217701757563e-05,3.55137138906656e-10,1.88450826187272e-05
"7942","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(35,40]",NA,0,0,0
"7943","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(40,45]",NA,0,0,0
"7944","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(45,50]",NA,1.90217701757563e-05,3.55137138906656e-10,1.88450826187272e-05
"7945","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(50,55]",NA,2.51332504169185e-05,6.22840059929289e-10,2.49567638112254e-05
"7946","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(55,60]",NA,3.70441135531297e-05,6.736029303075e-10,2.59538615683197e-05
"7947","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(60,65]",NA,0,0,0
"7948","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(65,70]",NA,0,0,0
"7949","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(70,75]",NA,0,0,0
"7950","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(75,80]",NA,0,0,0
"7951","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(80,85]",NA,0,0,0
"7952","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(85,90]",NA,0,0,0
"7953","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(90,95]",NA,0,0,0
"7954","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(95,100]",NA,0,0,0
"7955","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(10,20]",NA,9.47408830897646e-05,8.87586418319308e-09,9.42118049035951e-05
"7956","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(20,30]",NA,0,0,0
"7957","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(30,40]",NA,0,0,0
"7958","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(40,50]",NA,0,0,0
"7959","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(60,70]",NA,0,0,0
"7960","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","10 cmTL","[0,10]",NA,0,0,0
"7961","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(10,15]",NA,3.15802943632549e-05,9.86207131465898e-10,3.14039349678651e-05
"7962","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(15,20]",NA,6.31605887265098e-05,3.94482852586359e-09,6.28078699357301e-05
"7963","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(20,25]",NA,0,0,0
"7964","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(25,30]",NA,0,0,0
"7965","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(30,35]",NA,0,0,0
"7966","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(35,40]",NA,0,0,0
"7967","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(40,45]",NA,0,0,0
"7968","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(45,50]",NA,0,0,0
"7969","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(65,70]",NA,0,0,0
"7970","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus frontalis","5 cmTL","[0,5]",NA,0,0,0
"7971","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","10 cmTL","(10,20]",NA,0.000234019042946305,1.19691740726229e-08,0.000109403720561153
"7972","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","10 cmTL","(20,30]",NA,0.00106282983265176,7.97062638072109e-08,0.000282322977823646
"7973","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","10 cmTL","(30,40]",NA,8.74176025828641e-05,7.61108950565423e-09,8.72415583632836e-05
"7974","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","10 cmTL","[0,10]",NA,2.51332504169185e-05,6.22840059929289e-10,2.49567638112254e-05
"7975","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(10,15]",NA,7.47358881575468e-05,1.92751298279603e-09,4.39034506934937e-05
"7976","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(15,20]",NA,0.000159283154788759,1.02060289450712e-08,0.000101024892700122
"7977","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(20,25]",NA,0.000681157047257881,3.73491516910869e-08,0.000193259286170385
"7978","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(25,30]",NA,0.000381672785393877,2.47139113886698e-08,0.000157206588248298
"7979","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(30,35]",NA,8.74176025828641e-05,7.61108950565423e-09,8.72415583632836e-05
"7980","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(35,40]",NA,0,0,0
"7981","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(5,10]",NA,2.51332504169185e-05,6.22840059929289e-10,2.49567638112254e-05
"7982","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(10,20]",NA,8.05705156852792e-05,6.43492923180412e-09,8.0218010644768e-05
"7983","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(20,30]",NA,0.000331102544399645,3.57475173015768e-08,0.000189070138577134
"7984","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(30,40]",NA,0.000302711472079151,2.02905098554461e-08,0.000142444760716027
"7985","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(40,50]",NA,0.000139151801118507,4.43926198701572e-09,6.66277868986786e-05
"7986","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(50,60]",NA,0.000276501516853487,1.29152080999282e-08,0.000113645097122261
"7987","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(60,70]",NA,0,0,0
"7988","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(70,80]",NA,0,0,0
"7989","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","[0,10]",NA,0,0,0
"7990","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(10,15]",NA,0,0,0
"7991","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(15,20]",NA,8.05705156852792e-05,6.43492923180412e-09,8.0218010644768e-05
"7992","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(20,25]",NA,0.000120855773527919,7.23929538577964e-09,8.50840489503152e-05
"7993","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(25,30]",NA,0.000210246770871726,1.64427296061645e-08,0.000128229207305374
"7994","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(30,35]",NA,0.0001346375458174,7.92926871453116e-09,8.90464413355815e-05
"7995","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(35,40]",NA,0.000168073926261751,4.30948558353726e-09,6.56466722959912e-05
"7996","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(40,45]",NA,2.12193672893089e-05,3.59193602541672e-10,1.89524036085577e-05
"7997","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(45,50]",NA,0.000117932433829198,4.08006838447405e-09,6.3875412988677e-05
"7998","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(5,10]",NA,0,0,0
"7999","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(50,55]",NA,0.00024045683009874,1.2817218625651e-08,0.000113213155709268
"8000","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(55,60]",NA,3.60446867547469e-05,5.87936845663098e-10,2.42474090505171e-05
"8001","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(60,65]",NA,0,0,0
"8002","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(65,70]",NA,0,0,0
"8003","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(70,75]",NA,0,0,0
"8004","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(75,80]",NA,0,0,0
"8005","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","(10,20]",NA,0,0,0
"8006","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","(20,30]",NA,0,0,0
"8007","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","(30,40]",NA,0,0,0
"8008","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","[0,10]",NA,0,0,0
"8009","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(10,15]",NA,0,0,0
"8010","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(15,20]",NA,0,0,0
"8011","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(20,25]",NA,0,0,0
"8012","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(25,30]",NA,0,0,0
"8013","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(30,35]",NA,0,0,0
"8014","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(35,40]",NA,0,0,0
"8015","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(5,10]",NA,0,0,0
"8016","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","[0,5]",NA,0,0,0
"8017","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Ctenochaetus striatus","10 cmTL","(10,20]",NA,0.0284007730890721,1.45065229065429e-05,0.00380874295621835
"8018","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Ctenochaetus striatus","10 cmTL","(20,30]",NA,0.00023746972015433,1.63122891810669e-08,0.000127719572427513
"8019","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Ctenochaetus striatus","10 cmTL","[0,10]",NA,0.00180886424898785,2.94927187884753e-07,0.000543071991438292
"8020","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(10,15]",NA,0.012133667831557,4.04109165950303e-06,0.00201024666633302
"8021","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(15,20]",NA,0.0162671052575152,7.24430723373848e-06,0.00269152507581454
"8022","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(20,25]",NA,0.00023746972015433,1.63122891810669e-08,0.000127719572427513
"8023","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(25,30]",NA,0,0,0
"8024","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(5,10]",NA,0.00180886424898785,2.94927187884753e-07,0.000543071991438292
"8025","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","[0,5]",NA,0,0,0
"8026","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus hexagonatus","10 cmTL","(10,20]",NA,0,0,0
"8027","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus hexagonatus","10 cmTL","(20,30]",NA,0,0,0
"8028","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus hexagonatus","10 cmTL","[0,10]",NA,0,0,0
"8029","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(10,15]",NA,0,0,0
"8030","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(15,20]",NA,0,0,0
"8031","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(20,25]",NA,0,0,0
"8032","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(5,10]",NA,0,0,0
"8033","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus lanceolatus","10 cmTL","(180,190]",NA,0,0,0
"8034","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus lanceolatus","10 cmTL","(190,200]",NA,0,0,0
"8035","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus lanceolatus","5 cmTL","(185,190]",NA,0,0,0
"8036","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus lanceolatus","5 cmTL","(195,200]",NA,0,0,0
"8037","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus melanostigma","10 cmTL","(10,20]",NA,2.06148482326611e-06,3.52462554695265e-12,1.87739861163064e-06
"8038","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus melanostigma","10 cmTL","(20,30]",NA,2.19759711355265e-06,4.05646363501669e-12,2.01406644255265e-06
"8039","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus melanostigma","10 cmTL","(30,40]",NA,0,0,0
"8040","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(10,15]",NA,2.06148482326611e-06,3.52462554695265e-12,1.87739861163064e-06
"8041","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(15,20]",NA,0,0,0
"8042","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(20,25]",NA,2.19759711355265e-06,4.05646363501669e-12,2.01406644255265e-06
"8043","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(25,30]",NA,0,0,0
"8044","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(30,35]",NA,0,0,0
"8045","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus merra","10 cmTL","(10,20]",NA,0,0,0
"8046","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus merra","10 cmTL","(20,30]",NA,0,0,0
"8047","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus merra","10 cmTL","[0,10]",NA,0,0,0
"8048","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus merra","5 cmTL","(10,15]",NA,0,0,0
"8049","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus merra","5 cmTL","(15,20]",NA,0,0,0
"8050","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus merra","5 cmTL","(20,25]",NA,0,0,0
"8051","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Epinephelus merra","5 cmTL","(5,10]",NA,0,0,0
"8052","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(10,20]",NA,0,0,0
"8053","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(20,30]",NA,0,0,0
"8054","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(30,40]",NA,0,0,0
"8055","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(40,50]",NA,0,0,0
"8056","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(50,60]",NA,0,0,0
"8057","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","[0,10]",NA,0,0,0
"8058","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(10,15]",NA,0,0,0
"8059","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(15,20]",NA,0,0,0
"8060","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(20,25]",NA,0,0,0
"8061","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(25,30]",NA,0,0,0
"8062","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(30,35]",NA,0,0,0
"8063","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(35,40]",NA,0,0,0
"8064","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(40,45]",NA,0,0,0
"8065","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(45,50]",NA,0,0,0
"8066","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(50,55]",NA,0,0,0
"8067","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(55,60]",NA,0,0,0
"8068","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","[0,5]",NA,0,0,0
"8069","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(10,20]",NA,0,0,0
"8070","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(20,30]",NA,0,0,0
"8071","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(30,40]",NA,0,0,0
"8072","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(40,50]",NA,0,0,0
"8073","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(15,20]",NA,0,0,0
"8074","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(20,25]",NA,0,0,0
"8075","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(25,30]",NA,0,0,0
"8076","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(30,35]",NA,0,0,0
"8077","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(35,40]",NA,0,0,0
"8078","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(40,45]",NA,0,0,0
"8079","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Lethrinus harak","10 cmTL","(10,20]",NA,0,0,0
"8080","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Lethrinus harak","10 cmTL","(20,30]",NA,0,0,0
"8081","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Lethrinus harak","10 cmTL","(30,40]",NA,0,0,0
"8082","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Lethrinus harak","5 cmTL","(10,15]",NA,0,0,0
"8083","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Lethrinus harak","5 cmTL","(15,20]",NA,0,0,0
"8084","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Lethrinus harak","5 cmTL","(20,25]",NA,0,0,0
"8085","SAMOA","Deep",2015,2011.05230548,106,"abund_m2","priority","Lethrinus harak","5 cmTL","(25,30]",NA,0,0,0
